NM-09630,6076,32.822936896414795,-104.35885457520473
NM-07282,10408,32.52342169311836,-103.46048141773316
NM-22958,5605,35.178637459243085,-103.50274129604549
NM-04311,812,32.01788364945521,-107.69780329609053
NM-19949,11422,34.65478853216388,-103.32994782769472
NM-02165,MBOWN-83 - (M-1C),32.210351700137416,-106.77278290681069
NM-17880,10810,34.31061438853413,-103.22717291821178
QY-0522,Fred Coots,35.651710658709,-103.05584731116322
NM-06387,,32.363445529997286,-106.751110417971
TO-0276,,34.85644231695542,-106.08499206753103
QU-022,Jiron Well CER-30,36.75360150878807,-105.60718446088076
EB-055,Pecos Trail Well #2,35.597110891996024,-105.90434363195487
NM-14793,10027,33.61010517933529,-104.4969174443469
NM-16929,10787,34.155088167987785,-104.08524657912452
TO-0063,,34.597769341412864,-106.29434723782549
EB-370,Cottonwood Estates,35.57854620737265,-106.08568379739815
BW-0540,,32.992714030438805,-106.04061393522248
NM-24567,10133,35.5997164521616,-105.76223967557323
SA-2002,Cox Ranch Precip collector,34.056989896312444,-107.5109857928288
BW-0624,Carrizozo Spring,33.66878725368926,-105.86711681525698
NM-17956,10861,34.31726788675114,-104.6844242175752
NM-12421,13485,33.20148246962773,-104.37079742939305
MI-0281,R.C. York,35.73531402708548,-105.03095285994404
TO-0272,,34.85913644966552,-106.04506607609702
NM-07623,13025,32.58348848622789,-103.2860316088458
QU-047,Sanchez Guadalupe,36.74403550956416,-105.60569772067261
NM-12410,13449,33.198976459551496,-104.43107865108138
NM-20915,10214,34.85119806883914,-103.31911939972827
NM-07876,12283,32.61931675301817,-103.28103286885893
NM-23434,10091,35.27534780394287,-107.99394841894413
NM-11445,10076,33.06263509981306,-103.31689166030112
NM-27917,10527,34.58696691265554,-104.25941613999699
BW-0833,,32.41928850251859,-108.99722945598411
NM-01836,6120,31.86462700406186,-107.5602935565939
NM-14272,,33.4373269156911,-108.12172281913598
NM-12334,5182,33.18981519417595,-104.43968781659572
NM-12983,13432,33.293966206705605,-104.34190882532943
NM-22144,460,35.091127652298674,-106.2114178270381
TS-006,Bear Crossing spring zone,36.71344584836955,-105.69374500173232
NM-15057,10753,33.701516113262315,-104.42469088344139
NM-13559,12762,33.368732388846226,-103.77133984269804
TC-339,Ben Valdez,36.98539583852081,-105.53296063843675
NM-12354,10992,33.196229317498805,-103.20911149234217
MI-0052,Pablo Lopez,35.36874172904709,-105.46126887078172
NM-18489,5021,34.397586774932975,-103.94024273209017
QY-0155,City of Tucumcari,35.17666241808585,-103.82186236789512
NM-07766,10430,32.60321752102469,-103.26464358749962
NM-17937,10699,34.317827435064466,-103.25855841441029
AB-1000,Arroyo Salado Spring,34.696687165581,-107.11836948434576
NM-21401,,34.98416751109894,-106.68879800111137
NM-17547,10830,34.24004633056125,-104.75275651964853
NM-26041,10148,36.27700158072606,-103.9438601999574
NM-14104,13023,33.41534985853493,-104.46941264745142
NM-10729,10085,32.95646219553176,-107.49781049223472
NM-25543,,35.96529716236875,-106.03030307747122
NM-06745,1583,32.42618815072641,-107.54141743580755
NM-00813,6014,33.549726951321354,-105.35861375413283
NM-01604,LINDBERG VELARD,36.236946152315184,-107.04031664801883
NM-15888,11201,33.9092513685824,-103.34301099462245
NM-04371,,32.039010761250665,-106.64999172024694
NM-19904,WELL 2; PAS-28; 003/RG-1811-S-2,34.64847487855029,-106.71565161924164
MI-0087,James C. Ellis,35.46072347130574,-105.31818198591652
NM-18364,RG4745,34.37899966866522,-106.64085876409878
NM-05898,1346,32.272612787114724,-107.72753403088416
NM-08766,10133,32.73927721296107,-104.35107583065314
NM-15137,HILL WELL,33.726994623991224,-106.2158359513789
NM-06058,8058,32.29930979980058,-104.07299059190785
NM-21586,RBERNS,35.02912389819354,-106.67171354440113
NM-07793,10255,32.60707596766098,-103.40603732202085
NM-06091,8056,32.30598800562133,-104.04910846472856
NM-10560,11088,32.94182289361394,-103.55799817062706
ED-0014,,32.96237984290055,-103.84343853275615
BW-0008,WSMR HTA-8,32.47303858308764,-106.51415549111883
NM-05092,10261; 10261,32.169007696486595,-107.47780097255102
NM-27083,Thornton Well--Magdalena area,34.14039762885332,-107.1901977742417
NM-15681,6130,33.855050982838456,-103.59689862995046
NM-10094,10030,32.87930137545177,-104.4719133864878
SO-0081,,34.57717681955203,-106.91988591932338
BW-0752,,35.04585301470588,-103.50473020900627
NM-18601,10854,34.41758976051897,-103.47745462843028
NM-02240,10012,32.25423477264341,-108.8450534481781
MG-027,Latasa House Well,34.141265283463596,-107.19462269477941
NM-06422,13118,32.37398543416345,-103.1593567565051
NM-16095,,33.962549778635946,-103.28412305764913
NM-20661,11479,34.792292233613054,-103.0738395133489
SD-0358,,34.954421542406216,-106.2394872256482
NM-25086,,35.72838775945587,-105.86724682535049
TO-0183,,34.636769114501874,-106.10651789919658
SB-0529,,31.27305871705635,-105.34944713773571
NM-14765,WILCOX WELLS; 8040,33.59957295872898,-103.80384588232863
NM-21205,RWP-3,34.942313816475846,-107.00975351806127
NM-20400,10241,34.733366071142896,-103.3005069383246
TO-0304,,34.79875450420039,-106.08254129177534
WL-0266,Knopp Domestic,32.270602370673494,-106.81281923679977
NM-04914,M 01077,32.14554023252418,-108.05578414090091
NM-28064,,35.21955182366646,-107.86771905043004
NM-17773,P-2772-S-8,34.28175509741609,-103.21439642285004
NM-17188,12717,34.19176280158271,-103.56440041601002
TO-0423,,35.00536392171328,-105.91457217878305
CX-0041,,36.5873448069951,-104.1165003725387
TO-0206,,34.75335490230095,-106.29053222019
UC-0182,CT-00542,36.34091577763983,-103.25776635715008
NM-16490,10937,34.0895009395536,-103.22606326996086
NM-02167,MBOWN-84 - (M-2A),32.21144967496398,-106.77166902595496
UC-0015,USGS-363213103061101,36.534111209362074,-103.10796935583346
NM-11124,6329,33.009790677526524,-105.19942060882396
NM-27748,10140,34.271213596437136,-103.97885074413696
QY-0659,H. W. Adams,34.65221853768019,-103.7042830946902
NM-05842,13105,32.26703786327029,-103.14851551112187
NM-18733,10382,34.43616515554596,-103.89746120053114
NM-00303,HCF-9,32.63313196435918,-106.33165844254366
NM-05001,BR-1,32.15566620960529,-106.66861015407731
NM-17047,11624,34.1745028917603,-103.33328635428859
NM-03120,10470,34.4281157740387,-103.7630131827296
NM-21496,,35.01508567733585,-106.33474361762701
TB-0221,Nogal ORB Saddle Ridge Old Duggar well,33.61242630932674,-105.86208932563642
NM-09347,10220,32.79952779216235,-103.22993503467936
NM-01017,11384,34.58682472154734,-103.22297185611171
MI-0169,Bell Ranch,35.488129220955045,-103.9907834315146
NM-10580,6285,32.9439798708539,-104.4119100674733
NM-02582,10173,32.760942079570505,-105.96803843869661
NM-13242,RG 32555,33.33067158555697,-107.47447912513951
NM-08820,10127,32.74566302374208,-104.34746441926619
NM-19015,10453,34.484816634359696,-103.05521876511685
NM-19144,11326,34.50700249100415,-103.19661089968257
NM-18965,,34.47091433403244,-108.26450558842363
BC-0363,Tumbleweed 3,35.15369557913522,-106.28048753381324
NM-24571,RG-23867,35.600866578948796,-106.05252482192829
NM-23438,,35.27695709418868,-106.29835665370499
NM-22738,10034,35.1500252136735,-106.62557597928622
SM-0147,Cooper house well,32.91541693337072,-105.3387409153852
NM-18907,,34.46117695525037,-106.72363212489952
SM-3026,Coleman Pond 1,32.89697473666804,-105.61074590003253
NM-12343,RA-1543-S-2,33.19069207249314,-104.43413598597739
QY-0051,I. J. Briscoe,35.06149967074,-103.80135690589861
NM-21992,10018,35.07780115908409,-106.74280990249375
NM-01835,10141 MBOWN-194 (ST-28),31.862859644948983,-106.66277334139633
AH-081,DM-14,36.523783168918044,-105.63210107750896
NM-22085,,35.08669876502664,-107.8789465200286
NM-02408,MBOWN-4 - (USBR-43),32.427867756533516,-106.88083957997779
NM-20514,10731,34.75813134821087,-103.72635011646653
SO-0095,Rancho Grande well,34.198467651311404,-106.67487942238483
NM-10960,13550,32.98570797285596,-104.46413119367755
NM-18280,,34.35577705808889,-103.3026657308432
NM-26596,,36.765035276876695,-108.44973583514947
NM-20446,,34.74060172514056,-105.16638857819208
NM-03590,10199,36.034164257117425,-103.63468627272563
BW-0127,Brownfield Well,33.40953245646141,-105.92312100778021
NM-09270,55,32.79118138645977,-107.91087070217269
ED-0258,,32.419081418972425,-103.90160835691971
NM-00548,10141,33.038228830957365,-103.24736124628551
EB-674,Brooks/Lujan,35.58334295420153,-105.93276397636468
NM-03925,ST-31; NM49113; 10144,31.837028856509264,-106.6652684156421
SD-0356,,34.98608054804437,-106.20261529393797
NM-05101,1437,32.16950188660912,-107.44779925148735
NM-19691,10269,34.62007231148649,-103.66662855269509
NM-25800,10089,36.115310612121476,-103.84107583705993
NM-28418,S-2016-084,32.19210493505775,-104.06199583514591
NM-09295,WELL A; 48,32.79313748802516,-107.92364746305991
NM-11326,13323,33.05207409783695,-103.60078821622537
NM-18743,11033,34.43753571161508,-103.68912593552582
QY-0697,C. C. Carpenter,34.70985636955763,-103.89865731627198
NM-04739,11613,32.1175890465034,-103.2243497336649
TO-0109,,34.55381976148964,-106.03322219485312
NM-21663,RG-23912-S; LEAVITT 2,35.04364118127976,-106.74835461054207
NM-06338,13112,32.35539432106509,-103.15241233786269
NM-07746,71096,32.60037652055122,-104.53857356996828
CX-0098,,36.24373757477348,-104.38220365730666
QY-0132,,35.05758635234584,-103.0998517873178
NM-10019,RA-1606-S,32.86785339135795,-104.2910757187311
NM-09646,10230,32.82708491022543,-103.12798622819429
NM-14191,10081,33.426473519215904,-104.43524631435668
NM-21626,,35.03778091403076,-108.38062255185267
NM-23538,,35.311341232639144,-106.42364023833544
NM-10756,10165,32.96398564160193,-103.35188809215411
NM-22883,5551,35.16839269104987,-103.20050419994195
NM-26077,10151,36.31333018707016,-103.95388561293966
NM-17869,10655,34.30728855475528,-103.46857140225032
NM-17679,,34.25955016071421,-106.64557258938464
NM-21766,5146,35.05723803385452,-103.6130228655737
NM-03146,10054,34.47148908285211,-103.3707896848735
UC-0043,USGS-363820103062601,36.63916950781259,-103.10825464078674
NM-21431,A-2,34.988537005391386,-106.6922730176953
NM-02920,11486,33.80842949495628,-103.04133557804617
SD-0153,Paul Switzer,35.09072734031895,-106.37569669726837
SA-1015,Alum Spring,33.55401140684549,-107.59576412096442
QU-526,Duran Spring,36.69664327098411,-105.61486341532715
QY-0965,R. H. McFarland,35.00003358634849,-103.63335112143727
ED-0172,,32.3823481790076,-104.43043912705662
NM-07335,945,32.53089196933386,-108.2211566873791
BW-0879,,36.46102466865266,-104.81914096860241
NM-11281,12382,33.03926992641335,-103.60106565838112
QU-107,Savage Well,36.74875192359002,-105.57069475295278
NM-08637,5074,32.72371047011728,-104.45384789205613
TB-0164,Apple Valley Domestic,33.53778001282677,-105.70600834772867
BW-0421,Holloman AFB SA-2,32.786385100365315,-105.94359311638038
NM-13318,13376,33.34173051008931,-104.40552182630552
NM-15328,11451,33.79011077672223,-103.12160670073212
NM-10008,,32.86593555779826,-105.97970532360357
NM-23225,,35.22226544379521,-106.00002442504685
QY-0053,I. J. Briscoe,35.047915435274064,-103.80449384287772
NM-16104,11076,33.970332690130476,-103.37245652301581
NM-04836,ALVARADO,32.13645047049187,-106.23665164305301
NM-16599,12201,34.11232581289724,-103.0713330474352
NM-04029,1020; 1020,31.892078716185324,-107.30945691993112
SO-0271,NRCS Site 1 Well 1,34.001895882596855,-106.85539274346317
NM-15075,6256,33.70706963988054,-104.15191211586861
NM-28407,S-2016-007,32.288298653181634,-103.6176775986153
NM-25287,SJ-109-S-12-0-4; 19-12-32-146,35.83667710561258,-108.13423261451729
NM-03525,5372,35.683928014196496,-103.03577350735797
SM-0062,Guinn old,32.99155224194941,-105.57850443278548
NM-18207,10556,34.359544430408704,-103.40856904787886
QU-085,Chevron MW-23,36.706782130543445,-105.62918541772547
NM-10832,13563,32.97096529996559,-104.45496376269762
NM-05184,,32.181207048485604,-106.71472378831346
NM-27262,20124,32.286544545929594,-104.12993540930056
NM-09680,10096,32.82763885613905,-104.36107507868077
MG-013,Etter House Well,34.069093727301414,-107.21850168098767
NM-08466,11821,32.699268349462486,-103.32409944912581
NM-09658,13525,32.82539989663538,-103.0588276590863
NM-19123,10053,34.50730688741128,-103.35217515609534
NM-12027,13197,33.14230166836859,-103.72161862428281
TB-1006,Bogg Spring,33.52590279922208,-105.69942896916555
NM-24846,UP-1983,35.65365466471519,-105.68363329000232
NM-16725,12394,34.12676093693583,-103.41884391944649
UC-0108,,36.308946076645164,-103.87227757038276
NM-26935,Mike Well,35.810510382380315,-106.59134117365701
BC-0030,East Mountain Coalition NE 12,35.14560178340722,-106.30555348495733
NM-06336,11999,32.355095167330376,-103.15046327540182
NM-16726,12390,34.12790021323454,-103.42329017088665
NM-01550,10116,35.97966030182285,-103.6865029402559
NM-07076,6137,32.47759002532268,-107.78530415580936
QY-0015,J. A. Kinkead,35.081597073720346,-103.91523783505973
PC-039,Newville windmill,35.31077753008903,-106.40709835803845
NM-21229,,34.94918886332701,-106.29168858944105
NM-26586,,36.75997734532349,-108.45326038325767
NM-18121,10171,34.34733791488295,-103.76496195725122
MI-0120,Bell Ranch,35.44491579484104,-104.00182346491879
NM-02989,12656,34.083270940118965,-103.21305848615116
NM-17988,,34.3227147271681,-103.24090555150607
NM-00120,K 15,32.15008416231861,-106.50221807158994
NM-05422,10588,32.21902925125921,-103.24796124653977
NM-07658,1555,32.58900519421679,-107.90475938590681
NM-20880,NORTH CAMP,34.83675343085745,-108.04533999600578
NM-19731,10867,34.62677663162265,-103.26745211991627
NM-18401,10038,34.39008662402561,-103.12660871248501
ED-0302,,32.30659962375883,-104.04647847214129
EB-463,Clements,35.78685159784126,-105.90220594946727
BW-0629,Phillips Spring,33.485399863570116,-106.09817520541095
NM-25570,19T-514,35.97444949584856,-107.16920566699686
NM-19625,10248,34.607539402737466,-103.93246703546623
NM-06652,,32.40785607146002,-106.70250628439469
NM-18352,10465,34.37725400862947,-103.84579984982823
PC-135,Tunnel Spring,35.29113318063151,-106.43989120581041
NM-00525,10128,32.99564716593416,-103.3319174717082
NM-10519,6266,32.93706772438282,-104.48052377783313
NM-23889,UP-1787,35.40642991641766,-105.45223229930198
NM-22097,,35.08780396673546,-107.53060942771732
NM-22303,BOSQUE NORTH 4,35.10620030224284,-106.69197036341168
NM-28197,12T-508,36.524711563051,-108.82231242023363
NM-10511,11209,32.93844935761921,-103.19438028921309
NM-12138,11039,33.16483577404772,-103.14078239427336
QY-0263,Charles Morris,35.191976027322944,-103.77497198094233
NM-13326,13330,33.34229165370798,-104.46968419589795
NM-17250,12309,34.19976794496199,-103.44439636208828
NM-03642,10216,36.44197621005501,-103.79190854329823
NM-10359,71026,32.91620823511843,-104.37690895648126
EB-556,Sunset MHP,35.63975489125207,-106.01977873962377
DE-0241,AP-101-ACW-11,32.2527577913695,-103.18941420076024
NM-16860,JONNIES,34.145345823456246,-107.8992162520578
TV-230,D. Graham Well,36.28936017454179,-105.67527228187868
AB-0082,Stock Well #02,35.274211959768536,-106.918365702083
MI-0282,J.A. Chapman,35.763599072511774,-104.79514558261064
NM-19354,11406,34.564520652519754,-103.05522829577686
TV-170,Rio Pueblo 2500 COR-61,36.37958565764704,-105.6654823885683
NM-24235,UP-1974,35.52529534894469,-105.26028856235882
NM-21867,BEBM-T2,35.0661090205312,-106.65716996984014
NM-12103,13511,33.15372018815278,-104.37940626210487
NM-14458,12556,33.490376235648164,-103.21994345458172
NM-19987,10012,34.65843501713322,-104.6549907080723
NM-10897,12489,32.98091144470893,-103.1685524113961
NM-26408,,36.680314884678246,-107.45588722808169
NM-27765,10099,34.28951880157511,-104.22469195786772
UC-0035,USGS-363410103064801,36.56944868036556,-103.11333167755716
MI-0093,Ciprano Aquilar,35.39750265331512,-105.26793813458356
AR-0077,Burns Domestic,36.89493782495724,-107.93458681751447
NM-23709,TAR HOLE W,35.34890462048577,-105.80001227156728
NM-20297,5006,34.71037722214284,-104.59610048444054
NM-06587,6084,32.39865480098605,-107.90558311171552
NM-14414,10054,33.47236093748501,-104.51524678863994
TV-241,Rossman Well,36.321838918595645,-105.65809505908322
NM-19434,11008,34.57898230665686,-103.3382902389171
NM-00182,20123,32.29827642965151,-104.11760918515853
SD-0387,,35.298311785106776,-106.46525783882318
NM-10520,,32.937055657483825,-106.07332390867177
NM-09028,420,32.76368433045758,-108.2375450053362
NM-23144,,35.20298187645231,-106.64316232117017
NM-08929,1143,32.75511762310263,-107.89142939763242
NM-20855,5032,34.83309739773956,-104.41581705709254
NM-24029,RG-32513,35.46116859060644,-106.07724957672231
NM-27383,,32.7389795768341,-107.26988892573978
ED-0173,,32.366175278800085,-104.38660994914953
TB-0220,Nogal ORB Saddle Ridge Old Duggar Irrigation,33.61233559881106,-105.86216387853598
NM-07823,785,32.61143424600402,-108.1736483848911
NM-09785,5031,32.83959494640903,-104.44718767336843
NM-26304,10019,36.524481536738286,-103.48578351365123
ED-0125,,32.44178683980906,-104.24048529138742
NM-05281,10396,32.19455346899958,-108.86922637299976
NM-09747,71072,32.834526523429254,-104.38551498616377
NM-01573,10213,36.06697854112217,-106.0422431001561
ED-0072,,32.54043265468887,-104.29534266038037
NM-28324,SC-16 Nelson,36.60231227028447,-105.6252612206639
NM-16592,11630,34.10784262743914,-103.10772745062624
NM-25425,,35.89805612868264,-105.97447114409847
HS-114,Riverbend - new artesian well,33.12708038373903,-107.25083926140223
NM-19432,Richardson,34.57455220353547,-106.64261032801942
NM-19725,,34.62170784437666,-108.450627229162
SO-0230,SBB-W07C,33.72394128477735,-106.91709473550111
NM-25331,10167,35.86251156754088,-103.36717460878974
NM-00553,13214,33.04480741830684,-103.27938774324254
NM-04990,1448,32.15509037142268,-107.49308113261456
NM-07315,NH 121,32.52677370099098,-107.39696419199527
NM-07341,863,32.53202187337679,-107.95892614205587
NM-04884,,32.14063949467378,-106.66583449075063
NM-15520,11227,33.827065035157695,-103.35383686622482
NM-12653,8005,33.2403710498654,-104.25857707854043
SA-0500,,33.76537463042796,-107.80193829587182
SB-0663,,31.809722504785185,-106.2374966699521
NM-12906,12815,33.2798432597426,-104.50580046099371
BW-0674,,34.47443367293809,-106.1087803386675
NM-06193,1595,32.32924589513829,-107.42252200079449
QU-112,F. Ortega Well,36.689356426979145,-105.60841395133978
NM-08873,11893,32.75542904965151,-103.06549194640279
NM-28211,,36.742464057131855,-108.68538852885803
NM-16672,12413,34.1198185268705,-103.07188927975005
NM-19637,10076,34.609542628739625,-106.0444586722859
EB-066,Circle Drive,35.727010579695495,-105.92504874282892
NM-14337,12574,33.45201388177634,-103.66161945907744
NM-02359,10005,32.353129804127256,-108.67200072400723
NM-11643,10866,33.091212622862386,-104.45691265228342
NM-18928,11691,34.4648024090526,-103.82552119398918
NM-00791,10009,33.50232279882476,-105.63998343121436
NM-00053,,32.03527295422119,-105.10208730017146
NM-03400,MONTANO 1 MID,35.14841527432796,-106.67753109504477
NM-03119,10253,34.424725017050235,-103.97131794431665
DA-0135,,32.052228563432145,-106.87358923171989
NM-03569,10028,35.93374962726763,-105.25330632663447
NM-24648,RG-30067,35.618112964202744,-106.13890938012757
NM-02579,6424,32.75928353798588,-104.42079234829
NM-14737,,33.59009878661928,-105.47608860444818
NM-15631,10046,33.84483472059987,-105.87999156264407
NM-20061,10021,34.67175380065417,-103.88330306621022
NM-20290,10082,34.70892875864151,-103.89579779464425
NM-20959,10414,34.85559157862512,-103.50356584043567
NM-10583,10359,32.94400547383137,-105.30247667866583
NM-15187,10001,33.74428054596216,-104.53496947664036
NM-13029,RG 6977,33.30144895314549,-107.23225498925058
AR-0216,Dobbs Well,36.8279010019175,-108.00281032600475
AR-0085,Templeton Domestic,36.91028073831676,-107.91166548562462
TC-264,BROYLES DAVID E,37.05716749172094,-105.9873397903717
NM-10753,13327,32.96707042819454,-103.65439754899104
NM-02296,MBOWN-45 - (LC-32),32.30146897483911,-106.77139037516366
NM-11752,,33.110993568068814,-103.765230545191
NM-02063,10274,32.137337563207375,-105.05467888507086
NM-27289,B-51,32.36619158338877,-106.40971564873804
NM-09367,38,32.80039516844716,-107.83947623755063
NM-09930,63,32.85730246428418,-107.97448245960788
NM-23001,PDNWBS-T2,35.18273996729789,-106.65318725498781
NM-21074,10769,34.89422631099065,-103.38717354125437
NM-13912,13154,33.39733067441328,-104.51857788455789
NM-12623,5156,33.23561798950173,-104.39719283284055
NM-06138,M16R,32.31660265084406,-106.84200925404232
NM-17716,12255,34.26706314713358,-103.42523696688933
DA-0035,,32.483416020011155,-106.89348654560368
NM-04142,1635,31.952031981758136,-108.96228532881875
NM-13977,13099,33.399783167770906,-104.52302703536219
NM-04341,LMV-2B,32.02815771589461,-106.65221120149508
NM-22297,,35.105889216246005,-107.77894374077006
JM-022,Lower Avendijo Well,32.918927713589476,-107.19056513634195
NM-05225,489,32.18870942807338,-107.76280738030175
NM-19926,,34.65148375116486,-107.20670113632261
NM-09419,,32.80510330862003,-107.31780389940424
NM-11048,13587,32.996513076774605,-104.38191131629335
NM-11611,5302,33.08764847966438,-104.35274000905704
WL-0092,Estancia Well #3,34.761037426503925,-106.07213846785353
NM-17403,11674,34.21894725256465,-103.42106370302115
NM-13768,13000,33.39094192212765,-103.71134605729067
NM-09998,6012,32.864268374355305,-104.398851962115
NM-07609,13038,32.58180946463972,-103.09435952639465
AR-0240,Breed Irrigation,36.78212051382444,-108.0977445584821
NM-00713,10225,33.39305052757213,-105.29190449371124
NM-07084,1277,32.48286261155412,-107.71613921433311
NM-02825,,33.41562964683486,-104.39274699258611
SD-0227,W. L. Williams,35.0702135592021,-106.14601780981444
NM-26112,10155,36.33388429355717,-103.76496783778047
NM-24088,,35.48501793707048,-106.23252387621737
NM-20258,10502,34.7050837729955,-103.74107423481591
TS-075,Cow Patty E,36.880800935834614,-105.70295372646682
NM-14076,13045,33.411785430417694,-104.50163446051832
WL-0133,Sedillo Park,34.07074230471797,-106.89899926049091
NM-28094,RIO RANCHO 14,35.262459540894284,-106.7727742478743
NM-28190,12T-651,36.39976475834571,-108.7937079582054
NM-02008,746,32.08485353189397,-107.77835902590704
DE-0313,AP-62-MW-2d,32.44481961144207,-103.40151831993411
NM-22219,S-655; 259,35.09946135650932,-106.3116961839188
NM-11851,10071,33.119505745801774,-107.29530968977947
